,GeneName,Slope,P-value,FDR
31835,OR7E148P,0.049879891334831644,0.2292675980888493,0.6186962334355816
31836,OR7E149P,0.013363990044371894,0.7853911071542434,0.969417776941269
31837,CLEC6A,0.1726735363586867,0.14368379140969972,0.5118090526320193
31838,RP11-113C12.2,0.044732395917666076,0.4853738017133441,0.8060084131752054
31839,RNU6-275P,-0.0007061612343026414,0.9648956954241232,1.0
31840,CLEC4D,0.5366131276613418,0.00034663142585381404,0.015587564085841363
31841,SUPT4H1P2,0.12961554995792304,0.02770811541781806,0.20924629089632363
31842,CLEC4E,0.4417965618134223,0.0021893897562661963,0.04632680836204814
31843,RP11-561P12.5,0.5435144187123397,0.0006291109812874719,0.02204391957024754
31844,AICDA,0.5721987115964007,9.509064975531452e-06,0.0018539959826579036
31845,RP11-438L7.1,0.009924006964245728,0.6742272829950993,0.9152202255588641
31846,HADHAP2,-0.13112213050108926,0.13452515230705966,0.4945826412813894
31847,MFAP5,-0.021248197876533585,0.8776351611627087,1.0
31848,RP11-20D14.3,-0.018878094489466694,0.5899397208986064,0.8698825950361134
31849,RP11-20D14.4,0.00187006968892936,0.956943918027582,1.0
31850,RIMKLB,-0.029789412775016934,0.5970227684125992,0.8735676450350537
31851,RPSAP51,0.01111576663939355,0.7698999437341725,0.9624445444933024
31852,RP11-20D14.6,-0.3346268248278134,0.031929242397690294,0.22675701846945603
31853,A2ML1-AS2,0.017895226265740458,0.17566322794519001,0.5446225436301761
31854,A2ML1,-0.16106890440954608,0.18458532018202833,0.5579586554042966
31855,A2ML1-AS1,0.00653045962170727,0.6633504599653652,0.909331824549311
31856,RP11-259O18.5,-0.009386624430764521,0.8502841043535525,0.9955632769637177
31857,PHC1,-0.10387684926139613,0.1918164432541165,0.5689200550430478
31858,M6PR,-0.07769949280447692,0.004513253228147209,0.07084172519580575
31859,KLRG1,-0.18914822558319092,0.12969551458806292,0.48631781542387337
31860,RP11-259O18.4,-0.044153911774997445,0.06701445091564373,0.3432266539437867
31861,HNRNPA1P34,-0.016733093548386403,0.8504916611359139,0.9955632769637177
31862,VDAC2P2,0.008508941584964775,0.9337472072884603,1.0
31863,LINC00612,-0.17811901477806533,0.16256460919100146,0.5246040754835462
31864,A2M-AS1,-0.018535834143720113,0.8540264473280126,0.9971592577926275
31865,A2M,-0.1088780815801324,0.27565283615912206,0.6703102660769547
31866,KRT17P8,-0.11406867430125382,0.3429683232264754,0.7257458012532675
31867,BTG1P1,-0.008697569364365497,0.9455308110171271,1.0
31868,PZP,-0.1494251658593902,0.23992172900793346,0.6297186443408691
31869,TPT1P12,-0.07402782923876845,0.30962471546303033,0.703853111245378
31870,A2MP1,-0.11562487023888147,0.2706301483653818,0.6646724366308498
31871,MIR1244-3,0.0037237721845595722,0.9258724537603027,1.0
31872,PTMAP4,0.0,,1.0
31873,LINC00987,-0.20788404404714403,0.09480953102491764,0.4123519692250083
31874,RP11-118B22.4,-0.028233342752698863,0.7953546008795741,0.9734552589726865
31875,RP11-22B23.1,-0.03298926204429822,0.7337201368647115,0.9453012463530628
31876,RP11-22B23.2,-0.04722417270565565,0.174876833262888,0.5433833813710315
31877,RP13-735L24.1,0.12503508427608812,0.1882012641636919,0.5634015689833644
31878,RP11-599J14.2,-0.06176664961507142,0.5478086230096193,0.8454940020734821
31879,CTD-2318O12.1,-0.044381895077562294,0.41325801277552043,0.7815082940779137
31880,DDX12P,-0.07156595208405114,0.4637936961740663,0.800266506990466
31881,RP11-726G1.1,-0.02115477810532108,0.8392410150116478,0.9910369054874052
31882,RP11-525E9.1,-0.03286135084865164,0.30829878683246087,0.7026236691474369
31883,KLRB1,-0.30866795685301435,0.020374921580427745,0.17371665140070458
31884,RP11-705C15.2,-0.07113523372772054,0.2340971291146469,0.623320422404729
31885,RNU6-700P,0.002729824318436643,0.35241840154915316,0.7334069530375861
31886,GOT2P3,-0.20052537986141855,0.03888414259906671,0.2544059339367509
31887,RP11-705C15.4,-0.014590846808347291,0.8208821459786877,0.9836438418876702
31888,RP11-705C15.3,0.09388247161630905,0.047160477026928674,0.28441711914082807
31889,CLEC2D,0.06391121811274571,0.19518174132902283,0.5740183267363029
31890,RP11-75L1.1,-0.03699435037645765,0.7309442430659775,0.9438894434057762
31891,CLECL1,0.1609499824732947,0.0906641509586399,0.40243412709440357
31892,CD69,-0.18244295769082886,0.3604832122440442,0.7397732409595283
31893,RP11-75L1.6,0.030455474765905995,0.36453200887764403,0.7433615266014846
31894,KLRF1,-0.1637380606076547,0.2049786990615905,0.5887408396469905
31895,CLEC2B,0.08135407527666971,0.30739744525063717,0.7018322965743079
31896,RP11-290C10.1,-0.012641000515000318,0.8831688844199805,1.0
31897,KLRF2,0.03318980618515206,0.3783915369330051,0.7539441532913824
31898,CLEC2A,0.07154472859281298,0.35926465860896295,0.7388125592707079
31899,AC091814.2,-0.02765758547452533,0.8422579338509114,0.9924786877504146
31900,AC091814.3,-0.05576780962447196,0.5706779804770388,0.8584823069262627
31901,CLEC12A,0.10170481446288664,0.38580410805579834,0.7604917085026952
31902,CLEC1B,0.2744468154165951,0.012648887022158304,0.13180531405109108
31903,CLEC12B,0.13748285210030967,0.23407522368446934,0.623320422404729
31904,RP11-133L14.5,0.0941622445981551,0.09895497425455996,0.4210889355760338
31905,CLEC9A,0.1723951573885625,0.08134763545730149,0.380398239762472
31906,RP11-133L14.2,0.034288005365087304,0.0912189657831653,0.40351882181626775
31907,CLEC1A,0.05759380073613749,0.4492661354471841,0.800266506990466
31908,RN7SKP161,0.037873008226765495,0.4468032907882813,0.800266506990466
31909,HNRNPABP1,0.06781141501788103,0.3312731319696678,0.7164798626488597
31910,CLEC7A,0.2171687198579218,0.0024920806402366816,0.05007275167898451
31911,OLR1,-0.3629596526955368,0.12138152898443229,0.46903032490926727
31912,TMEM52B,-0.011979868564971442,0.9313744918009015,1.0
31913,GABARAPL1,-0.04195944636419404,0.48977897494025735,0.8090030838020328
31914,KLRD1,-0.14642159114393916,0.2143608160575099,0.6009852953066752
31915,RP11-277P12.10,-0.04626331740549063,0.3484001696027804,0.7303814008277328
31916,RP11-277P12.9,0.12368772786662824,0.07145146359279554,0.3562485473512056
31917,RP11-277P12.20,-0.038967450450053266,0.749949545665346,0.9528693259367088
31918,KLRK1,-0.24622551146782293,0.04121194928796337,0.2632010687328611
31919,KLRC4,-0.17957514926557516,0.2242345927362313,0.6127143565680366
31920,KLRC3,-0.46874175319747236,0.0036849974241104657,0.06316212853282215
31921,KLRC2,-0.4963338026956867,0.0009058164618960574,0.02733572818564376
31922,KLRC1,-0.38298169525636166,0.00462022669548834,0.0718187402505978
31923,EIF2S3L,0.6232580263729286,1.4840733672263964e-07,6.984356315829605e-05
31924,SLC25A39P2,-0.03286006555238866,0.18054684219727976,0.5519551898157711
31925,RP11-291B21.2,-0.17170820802329717,0.23398962962140227,0.623320422404729
31926,KLRA1P,-0.02456562320319363,0.8479991603468183,0.9949273621674942
31927,MAGOHB,-0.005167753674320258,0.9126783957209675,1.0
31928,STYK1,-0.07577161240145418,0.49635136528497503,0.8132005830522426
31929,YBX3,-0.2501520673649512,0.02290563846174974,0.18596176473131396
31930,RP13-81N3.2,-0.03322758256141748,0.35982262969272594,0.7391975991640436
31931,HSPE1P12,-0.008972360913357211,0.08442212564114193,0.3875265768070101
31932,TAS2R7,0.007860904090249742,0.6404702923470361,0.898066704355243
31933,TAS2R8,0.008221001590465231,0.6625066394547745,0.9088255931428767
31934,TAS2R9,0.044198461742325515,0.037069052840333176,0.2468195795413427
31935,PRH1,-0.15578158541951007,0.0774183697154743,0.3706088775435964
31936,TAS2R10,0.11976971313094892,0.03064700263470684,0.22111925703397245
31937,RP11-144O23.8,0.024642809668502165,0.438117701885293,0.800266506990466
31938,PRR4,-0.049802526173326374,0.42704375887681967,0.7931428882387183
31939,TAS2R12,-0.06541161380440318,0.15777421155942267,0.5212801851999581
31940,TAS2R13,0.04216754523604893,0.2939768498799292,0.6889406415331992
31941,PRH2,-0.005080714474383632,0.9291351359109402,1.0
31942,TAS2R14,0.09334686067766403,0.3708067610925926,0.7485858771719371
31943,TAS2R15P,-0.16703168925413123,0.10049298789749175,0.42458890142402833
31944,TAS2R50,0.04790937501485721,0.39474487984248485,0.7673923680778054
31945,TAS2R20,-0.025485784988816478,0.7966273241948343,0.974057099891715
31946,TAS2R19,0.07980633670608446,0.3519628693778831,0.7331765163917043
31947,TAS2R31,0.025488905756500292,0.7765550837911654,0.9650533750113134
31948,TAS2R63P,-0.004503623968086786,0.9304943168888999,1.0
31949,TAS2R46,-0.052712882464912215,0.4000430632201454,0.7718199746388476
31950,TAS2R64P,-0.033774969780885046,0.6880562795820853,0.9226893033132841
31951,TAS2R43,0.04039553554563595,0.5443972583285932,0.8435111942156074
31952,RP11-673D15.7,-0.01109920252713529,0.11618699014558886,0.4584681238287308
31953,TAS2R30,-0.004177025986168224,0.9545999810665587,1.0
31954,TAS2R18,-0.06558111359263731,0.4768880056677506,0.800266506990466
31955,RP11-785H5.2,-0.09248344893044201,0.11804047003398285,0.46174791399180376
31956,SMIM10L1,-0.038411535270232354,0.25916222784129384,0.6518198246822078
31957,TAS2R42,-0.009810164851081953,0.7918913520535809,0.971981288183248
31958,RP11-144O23.22,0.0017756465163172868,0.9549711913861156,1.0
31959,RP11-711K1.8,-0.014775243633382014,0.361825144719798,0.741024846208854
31960,PRB3,0.12362855744398278,0.11572086459916515,0.4574204214175385
31961,PRB4,-0.027646853695793942,0.5267256820867019,0.8325985643391113
31962,PRB1,0.06143108413460644,0.07314607717073106,0.3609174480210186
31963,PRB2,0.03387589375192484,0.32715831600548884,0.7132108772211343
31964,RP11-711K1.7,-0.024784503863298293,0.18488212152810948,0.5582767176537725
31965,HIGD1AP8,0.015658422198749928,0.46438903991270297,0.800266506990466
31966,RP11-434C1.4,0.0007737117106812741,0.9709740929166182,1.0
31967,RP11-434C1.5,-0.013746561810376078,0.2866017875271202,0.681867310076124
31968,DDX55P1,-0.05658370823029921,0.2868059490209029,0.6820468371354428
31969,RP11-434C1.6,-0.013823979985311615,0.22661501584299018,0.6153231346745681
31970,RP11-434C1.2,0.0034210483881240766,0.38289687642832215,0.7577707550471258
31971,RNU7-60P,0.0,,1.0
31972,LINC01252,-0.16723076777940618,0.1286965561187397,0.48433768038289243
31973,ETV6,0.03322248767681892,0.41444387191015664,0.7824916907647268
31974,BCL2L14,-0.15034583563914827,0.14918925801647503,0.5212801851999581
31975,RP11-267J23.4,-0.12355698274655202,0.10796960098496083,0.4416185086904954
31976,MIR1244-4,-0.0022626557430293717,0.952495123863593,1.0
31977,LRP6,0.22017330814810585,0.005149719974877268,0.0766031370213896
31978,RP11-267J23.1,-0.025991260634545734,0.5746052494842593,0.8607883700083607
31979,RNU6-545P,0.0,,1.0
31980,RP11-757G14.3,0.0010426596238759488,0.9647953314341079,1.0
31981,RNU6-318P,-0.0017403306705847943,0.8701341568531785,1.0
31982,MANSC1,0.3642640222368748,0.00806956119191225,0.10025796190006225
31983,RPL23AP66,0.36906920357315176,0.010823587838836303,0.1199028626821736
31984,LOH12CR2,0.260528763980519,0.014164796151614261,0.14186752598651156
31985,BORCS5,-0.1226738934259033,0.016792920994182142,0.15660388502124897
31986,RP11-253I19.4,-0.1049327063392342,0.09009143325138519,0.4008371250252339
31987,DUSP16,0.0469563582084203,0.3414017141773441,0.7244923039230381
31988,RP11-253I19.3,0.24307816330049015,0.0025288989804851964,0.050459668546289416
31989,RP11-158N24.1,-0.001819844181204245,0.8934715084491665,1.0
31990,CREBL2,-0.11762711750163474,0.004465321435957616,0.0704132951564986
31991,RPL21P136,0.009108329951841805,0.7415873552378275,0.9490093037305082
31992,RP11-180M15.6,-0.020335244904808692,0.8333284828462677,0.9889797507726836
31993,GPR19,-0.016876670902205435,0.8126535330741661,0.9806908842617806
31994,RP11-180M15.3,0.043690909741639736,0.27126692006261127,0.6651484476678312
31995,CDKN1B,0.03919041295268848,0.34781839722597785,0.7298999512686811
31996,RP11-180M15.7,0.0342965569071204,0.731386522280498,0.9441412403870063
31997,RP11-180M15.4,0.06040099299803805,0.1044118565171338,0.43402471642935386
31998,APOLD1,0.023181497272096823,0.7188704720113177,0.9379332675419582
31999,MIR613,-0.0017398126545811652,0.8926799426175263,1.0
32000,STX8P1,0.026086105389755032,0.3312201392271217,0.7164798626488597
32001,DDX47,-0.08245443564659852,0.2746383157912435,0.6688848956357601
32002,RP11-59H1.1,-0.03774539425058372,0.015228359560313428,0.14799161960458682
32003,RP11-392P7.1,-0.03192858873097168,0.6997638864223682,0.9282124134408087
32004,RPL13AP20,-0.02246347928809799,0.7631757986246253,0.9592728947082698
32005,GPRC5A,-0.38670412800899295,0.022030114242443173,0.18202925897257907
32006,RP11-392P7.6,-0.34447697888815765,0.0014782640299809554,0.0372041079832267
32007,GPRC5D,-0.02623047794468524,0.839242990341943,0.9910369054874052
32008,RP11-392P7.7,0.0034773516407100476,0.8423512056823641,0.9924957370273982
32009,SNORD88,-0.0162495410693633,0.35935946197119395,0.7388423974876754
32010,HEBP1,-0.1569371273244116,0.004123419637156641,0.06731630527262421
32011,HTR7P1,0.04054436088777021,0.6510587132205214,0.9031033726940098
32012,RP11-377D9.3,-0.030394669091151443,0.7473339724506591,0.9515896866172128
32013,RP11-377D9.1,0.04842872614243194,0.05760005196950628,0.315776464864359
32014,FAM234B,-0.1040861636754179,0.07298897450077191,0.3604591382599079
32015,GSG1,-0.16480904309695688,0.0562486097470959,0.3118080273827314
32016,EMP1,-0.10638252127486106,0.2318626407985968,0.6215489951621408
32017,LINC01559,-0.016567261604527886,0.6712556123930277,0.9132416461220461
32018,GRIN2B,-0.09023311743649945,0.3657049741405539,0.744299957687805
32019,RNA5SP353,0.0035651621206678574,0.16033146962361605,0.5212801851999581
32020,RNU6-590P,0.0,,1.0
32021,RP11-4N23.1,0.0077316828440890705,0.15389576779666608,0.5212801851999581
32022,RN7SKP162,-0.005441746369674751,0.3636496841993845,0.7427275079431628
32023,RP11-72J9.1,-0.00283732941871448,0.584197900448336,0.866531332279919
32024,RP11-298E10.1,-0.012357463796139018,0.08980988174153187,0.4004656590732425
32025,RP11-134N1.2,0.01584442847724568,0.844441468799372,0.9934862433665643
32026,MRPS18CP4,0.02842705906325517,0.1982723956658363,0.5784877904908833
32027,RNU6-491P,-0.0001405066140362501,0.9781491605534399,1.0
32028,GNAI2P1,0.009512531754807107,0.7110536557397449,0.9335924667294585
32029,RPL30P11,-0.003763757884813309,0.9045579368371535,1.0
32030,ATF7IP,0.029541945253794125,0.28761219270814575,0.6829632372476334
32031,PLBD1,0.05927155998650089,0.49624625150620005,0.8132005830522426
32032,RP11-502N13.2,-0.02520638342739924,0.763517407923552,0.9593744639068877
32033,RN7SKP134,0.07637403706627202,0.17959550925098877,0.5507313046411967
32034,GUCY2C,0.17213987340892825,0.11162424531970477,0.44945727227135823
32035,PLBD1-AS1,0.12952173867956263,0.24151876830845817,0.6313442156433321
32036,RP11-174G6.1,0.16359205470107865,0.09598835086798199,0.4142774962910011
32037,RP11-174G6.5,0.1355989685031529,0.06030457183387609,0.32301287142415264
32038,HIST4H4,-0.025229552868645363,0.7358232455667815,0.9463804038538787
32039,H2AFJ,-0.15397356222042335,0.005238381222173681,0.07730505948209257
32040,WBP11,-0.1170870023242676,0.006218258131008991,0.08602816722961046
32041,C12orf60,0.24126490617597052,0.01037837000861285,0.11731527846797961
32042,SMCO3,-0.014476412063940625,0.8900025824786983,1.0
32043,ART4,0.10565474694336532,0.5030496350318427,0.8176278931659628
32044,RP11-233G1.4,-0.057906841825605876,0.11726789406321049,0.4603026224258547
32045,MGP,-0.10022424085512124,0.4153149209755461,0.7832546435173597
32046,ERP27,0.1821664737427132,0.024850042057982684,0.19542160076696838
32047,ARHGDIB,0.10945717789487955,0.11750807789862451,0.461017250345216
32048,PDE6H,0.2590219848309206,0.03038987171982019,0.22005307813187014
32049,LINC01489,-0.005888446594075615,0.8556526334465889,0.9978057751522464
32050,RERG,-0.10081404045869839,0.35695223165925893,0.7367107568992576
32051,RERG-IT1,-0.015908040405260292,0.25934721924987136,0.6520153046460195
32052,RERG-AS1,-0.021089713672123176,0.06429398498688478,0.335237557631711
32053,METTL8P1,-0.0025527487502635116,0.8978458474879774,1.0
32054,PTPRO,0.06601026647380066,0.31631472905597463,0.7069444887449957
32055,RP11-6K23.1,-0.01782892594774813,0.6661036073034637,0.9105778923227918
32056,EPS8,0.05508587118956005,0.44068013513719706,0.800266506990466
32057,RNU6-251P,0.000655595599787727,0.8525581975179469,0.9965283613938499
32058,RP11-6B19.1,0.013384048872205512,0.2990271597915858,0.6939282904892544
32059,RP11-6B19.3,0.004080846311759954,0.8105938438855108,0.980044274475623
32060,RP11-6B19.2,-0.009550049864285462,0.2673935862501211,0.6613905423663002
32061,STRAP,-0.07312441200397068,0.001810371708524697,0.041650643884099954
32062,DERA,0.13926459279718545,0.01580702000409438,0.15091585100796087
32063,EGLN3P1,-0.017050332660303986,0.7730340357676986,0.9635919737106174
32064,SLC15A5,0.008825791916613118,0.697830165886582,0.9272566067582946
32065,MGST1,0.1363186143339668,0.09006605175772872,0.4008371250252339
32066,SUPT16HP1,0.06634996756519468,0.44800498310157433,0.800266506990466
32067,RP11-424M22.1,0.0051948120205591725,0.8194860035270553,0.9830315081487487
32068,LMO3,0.1500941670662863,0.22373026939854818,0.6120043831572333
32069,RP11-424M22.3,0.05715228781622048,0.008848244793662783,0.10655496084466864
32070,RP11-239A17.1,-0.01423969438401723,0.5421231766209312,0.8420147519275646
32071,RP11-69C13.1,0.03686970886515127,0.04118850697991855,0.2631442870745816
32072,RP11-1018J11.1,-0.04139798133644337,0.5428966880458953,0.842573644796343
32073,EEF1A1P16,0.03395879910741336,0.6930921545935327,0.9253213172019944
32074,RNU6-837P,0.0,,1.0
32075,RPL7P40,0.00712561080882801,0.4738956120518939,0.800266506990466
32076,PSMC1P8,0.006000250989179275,0.716176183326929,0.9364892620226523
32077,TIMM17BP1,-0.02892316189705918,0.41448036748687733,0.7824916907647268
32078,RP11-871F6.3,0.0034054290903370085,0.7810074627154502,0.9672335473880673
32079,RP11-606D9.1,-0.003950818299042708,0.5547085560793203,0.8493717076678612
32080,MIR3974,0.0,,1.0
32081,RERGL,-0.11063469138438621,0.19695081158199287,0.5766065911872685
32082,PIK3C2G,-0.01623264721415077,0.8406607790908883,0.9915261153145049
32083,NDFIP1P1,0.004795918521619777,0.2992514286080843,0.6941168418836055
32084,RP11-459D22.1,-0.0035059943467929833,0.8565274582122541,0.9982184531034173
32085,ZKSCAN7P1,-0.0026685213318912316,0.31704045314346424,0.7071580949604279
32086,PLCZ1,0.03894227898252781,0.3161885281861875,0.7069444887449957
32087,PSMC1P9,0.03706453896969346,0.5510052693146213,0.8474881547231425
32088,RP11-361I14.2,0.00967347584497951,0.2602650793606736,0.6531692737763938
32089,CAPZA3,-0.04449299699314988,0.359379048631443,0.7388423974876754
32090,RPL7P6,0.10143774798600028,0.1407965275206756,0.5059452007946654
32091,MEF2BNBP1,-0.01369830939451496,0.3889035245482191,0.7628437896738723
32092,PLEKHA5,-0.20470911161420255,0.017304584345754364,0.15910555958569944
32093,RP11-282K24.3,-0.06619107647739286,0.2855934695704367,0.6808943440819845
32094,RN7SL459P,-0.005851581050632229,0.33747863288175606,0.7213921267974794
32095,RN7SL67P,-0.0059485132946250265,0.777792641630435,0.9656863055168643
32096,AEBP2,-0.10213953684584802,0.09848633335589636,0.42004421176289797
32097,PDCD5P1,0.017192300846121385,0.54914741442413,0.8463570078310462
32098,RP11-841C19.4,-0.006254751732188999,0.22324978141810128,0.6114832090981264
32099,RNU6-254P,0.00605862430592495,0.4471617601836163,0.800266506990466
32100,EEF1A1P4,-0.10166729302744501,0.2216764754533451,0.6103655924209449
32101,RP11-841C19.1,0.05038945796688662,0.2152391782486261,0.6025052585800209
32102,RNU1-146P,-0.01396675245413723,0.22122138492641172,0.6100616192334294
32103,RP11-405A12.2,-0.03862122857662869,0.1985654613104357,0.5789786617468003
32104,RP11-405A12.1,-0.07834230013878646,0.21218342842729898,0.598228538634325
32105,RP11-664H17.1,0.0010959859909347117,0.955717302972467,1.0
32106,CTC-465D4.1,0.006952686414549098,0.553756371396046,0.8489875872603838
32107,RP11-284H19.1,0.03107965520206725,0.015118316229241414,0.14727651823391505
32108,PDE3A,0.30282409489478823,0.0019463485219682493,0.043387120666104805
32109,UBE2L2,-0.019898943613277396,0.2111168960679796,0.5970417317728524
32110,RP11-424C20.2,0.07643171741663533,0.4330237738582082,0.797800744573835
32111,SLCO1C1,-0.01028242268969538,0.8928006204889078,1.0
32112,SLCO1B3,-0.07031455474737672,0.4568867095168766,0.800266506990466
32113,RP11-80N2.2,-0.004583501220928141,0.4469165711069627,0.800266506990466
32114,SLCO1B7,0.021857949360802625,0.4645522454666461,0.800266506990466
32115,SLCO1B1,0.017304145760399223,0.8347393252902159,0.9894743393223715
32116,SLCO1A2,0.05321521228490954,0.652665689281249,0.9041623394128441
32117,IAPP,0.011816888659820536,0.7703090903769405,0.9625424197969209
32118,PYROXD1,0.01668584262443318,0.7108762888604643,0.9335392066938604
32119,ELOCP31,-0.013511807402583195,0.7836699004274762,0.968433191656131
32120,RECQL,0.04232004426010553,0.3704670676610762,0.7483610901440669
32121,GOLT1B,-0.004323020708647715,0.9237153213080359,1.0
32122,SPX,0.06410799053489377,0.53928922746483,0.8400889314652287
32123,GYS2,-0.05932079172074999,0.5896234018739087,0.8696380804915823
32124,LDHB,-0.060360108007834964,0.2598915565377903,0.6527219948654341
32125,RP11-59N23.3,0.005781852579173565,0.7280722051721206,0.9425848469160597
32126,RP11-59N23.1,0.003565969729947457,0.38696947139050175,0.7612272863799855
32127,KCNJ8,-0.037957874304766874,0.7494269899042204,0.952631384950871
32128,ABCC9,-0.050235136619969145,0.6547576689923404,0.9050623047964209
32129,RP11-729I10.2,-0.010380976415604226,0.18624026309207536,0.560595071828112
32130,RP11-729I10.3,0.00290403187350673,0.7525802978096786,0.954053417739026
32131,RP11-547L9.1,0.018518846388711024,0.2741838447350316,0.6683743894518797
32132,CMAS,0.0022999481832637536,0.9639009935897666,1.0
32133,ST8SIA1,-0.07367087541888077,0.4748680335440383,0.800266506990466
32134,RP11-49G2.3,0.04310644970315255,0.2682414374711771,0.662317347554342
32135,RP11-49G2.4,0.015910466034088695,0.1259758526281025,0.4790346322334714
32136,RP11-73M14.1,0.0037923795085570045,0.8308992009046665,0.9875865781583578
32137,C2CD5,0.14073654795042578,0.013876980768866357,0.14013542991749023
32138,RP11-359J14.2,0.08970506834713837,0.2672554655619589,0.6611986937350884
32139,LRRC34P1,1.0630153136481548e-05,0.998619963814282,1.0
32140,RP11-268P4.2,-0.003939678337417072,0.43242093726552167,0.7972916381903743
32141,RP11-268P4.5,-0.00493153296801363,0.8540333618189062,0.9971592577926275
32142,RP11-268P4.4,0.005337847049544266,0.8825293213793843,1.0
32143,ETNK1,0.0951126956313213,0.06271921491969915,0.33047918990968067
32144,RP11-268P4.6,-0.23902973946769976,0.014764862732303638,0.1452246561695086
32145,RP11-114G22.1,0.029051576906122235,0.5271366582114956,0.8328012842631292
32146,RPS27P22,-0.005151566634078556,0.6968976744059188,0.9266620572943072
32147,RP11-449P1.1,0.036846922561019145,0.3407116804362026,0.7239095531397669
32148,RP11-153K16.1,0.014197683532417911,0.17423839870459995,0.5423527072389103
32149,RP11-686N4.1,0.0,,1.0
32150,RP11-153K16.2,-0.0158456892832386,0.19195354389436833,0.5690848196090669
32151,SOX5,0.1469842230617744,0.17475642186197465,0.5430937970687518
32152,RP11-437F6.1,0.004433064081963388,0.2876435086905574,0.6830078911937241
32153,MIR920,0.0,,1.0
32154,RP11-444D3.1,0.05294970030652092,0.37612017728711444,0.7523329975288717
32155,RP11-778H2.1,0.010831398155887108,0.5184813598181945,0.8282842244577199
32156,LINC00477,-0.04750403955880426,0.16711843395058643,0.532065641000199
32157,KNOP1P1,-0.015398217635974897,0.19229687371597456,0.5697588715759885
32158,RP11-615I16.1,0.002361736482164943,0.8315427095117718,0.9878912690996398
32159,RP11-625L16.1,-0.011027632336549967,0.18999193092607577,0.5663750502675099
32160,RN7SL38P,-0.003819236160023727,0.34487869341056676,0.7271184351171681
32161,BCAT1,0.24034320176117313,0.031928738177791224,0.22675701846945603
32162,RP11-625L16.3,0.07413222519881145,0.03956006405428412,0.2567054578451775
32163,RP11-662I13.3,0.3066125073092332,0.021567523504776337,0.17970196835726968
32164,RP11-662I13.2,-0.017812580886821014,0.5256547581875317,0.8321457027395601
32165,RP11-662I13.1,-0.016005830253180434,0.26518051052503955,0.6590519179906655
32166,C12orf77,0.032577755913688285,0.5729215052003043,0.8598413239431525
32167,LRMP,0.1880188114454385,0.0048281429666713815,0.07389346252776116
32168,CENPUP2,0.01410065497502661,0.8977131588422644,1.0
32169,RP11-713N11.4,0.08547617442816774,0.09924644496795275,0.4216620432218447
32170,RP11-713N11.6,0.21949677568242631,0.034230914609326105,0.23616820441227107
32171,CASC1,0.14708257540079783,0.31487119795468826,0.7067360429554076
32172,ETFRF1,0.10318975072091971,0.008416037886163965,0.10321720760098986
32173,KRAS,0.057328896589648085,0.15929589244408193,0.5212801851999581
32174,RP11-295I5.3,0.21214316677192194,0.039213540682581205,0.25539444236266323
32175,RP11-295I5.4,0.04402145730608825,0.5996576352850298,0.8744572774899612
32176,RP11-707G18.1,-0.11075522153729572,0.20825172483532575,0.5932675123494231
32177,RNU4-67P,0.0,,1.0
32178,RP11-318G8.1,0.0,,1.0
32179,RP11-318G8.4,-0.0008516036085263961,0.9271849260817633,1.0
32180,RP11-318G8.2,0.0031887474390680367,0.7188962310636864,0.9379332675419582
32181,TUBB4BP1,-0.0011375547124930947,0.8067165551802947,0.9784987153484414
32182,LMNTD1,-0.010364906725867404,0.7240216441512337,0.9406423036055248
32183,RP11-685B13.2,0.004266511292258579,0.5668215083704458,0.8567213872188979
32184,RN7SKP262,-0.001578384303538456,0.47681123749063836,0.800266506990466
32185,RP11-443N24.2,0.007870274333116718,0.5553961394271056,0.8496872490295175
32186,TDGP1,-0.0075778277500936075,0.8552907271712225,0.9975863984132332
32187,RP11-443N24.3,0.012396168431280117,0.1808742685798371,0.5525548413744371
32188,MIR4302,-0.0011832579064235183,0.47681123749063836,0.800266506990466
32189,RP11-443N24.4,-0.008870999438946108,0.3902214394390555,0.7638600744433494
32190,RASSF8-AS1,-0.110012604736488,0.2931889575819785,0.6882426716681875
32191,RASSF8,-0.01909129189441174,0.856264138996888,0.9980607198761232
32192,BHLHE41,0.24130864216366124,0.009583628559519731,0.11184041263815758
32193,RP11-283G6.3,-0.06386844984259098,0.18820989180740064,0.5634015689833644
32194,SSPN,0.20328416037440455,0.016260965011444414,0.15349175320018094
32195,RP11-283G6.4,0.01772152285682779,0.5866355118519435,0.8679628024182304
32196,RP11-283G6.5,0.011726358139494658,0.0051942728169417675,0.07699006099606046
32197,RP11-283G6.6,0.03590446236310538,0.2326337784552581,0.6222892235309367
32198,RP11-612B6.1,0.03392723124321099,0.21075735725569716,0.5964720077730666
32199,RP11-513G19.1,-0.0026676036334366614,0.9760274515811455,1.0
32200,RP11-612B6.2,-0.006768345729052227,0.5483166030925188,0.8458746617417423
32201,ITPR2,0.07797861863445225,0.04623324703637471,0.2817554612870918
32202,RNA5SP354,0.036440395875192204,0.23420517517476092,0.623320422404729
32203,RP11-666F17.1,0.08008935029313254,0.3057668726956613,0.7003324990225106
32204,RP11-666F17.2,-0.002676909666775886,0.9532213972481798,1.0
32205,INTS13,0.08230077194004555,0.051200662756991276,0.29609603614721053
32206,FGFR1OP2,0.06134740794388738,0.3337362114862197,0.7185694047507672
32207,RP11-421F16.3,0.134070870010232,0.014151824881292862,0.14186752598651156
